fecha,tienda_id,producto_id,categoria,unidades_vendidas,temperatura_media,lluvia_mm,promocion_activa,descuento,impacto_evento,stock_actual
2024-02-29,T04,P005,Panaderia,35,10.0,0,0,0.0,0.0,76
2024-02-29,T05,P003,Lacteos,45,14.6,1.6,0,0.0,0.0,112
2024-03-01,T01,P001,Bebidas,58,21.3,0,0,0.0,0.0,78
2024-03-01,T01,P011,Bazar,13,21.3,0,0,0.0,0.0,12
2024-03-01,T02,P009,Carne,31,18.9,0,0,0.0,0.0,76
2024-03-01,T03,P007,Fruta,32,16.7,15.8,0,0.0,0.0,79
2024-03-01,T04,P005,Panaderia,31,16.0,0,0,0.0,0.0,56
2024-03-01,T05,P003,Lacteos,71,17.3,0,0,0.0,0.219,84
2024-03-02,T01,P001,Bebidas,75,16.8,0,0,0.0,0.0,156
2024-03-02,T01,P011,Bazar,11,16.8,0,0,0.0,0.0,19
2024-03-02,T02,P009,Carne,25,19.8,0,0,0.0,0.0,43
2024-03-02,T03,P007,Fruta,49,20.8,0,1,0.15,0.127,72
2024-03-02,T04,P005,Panaderia,41,17.7,0,0,0.0,0.0,40
2024-03-02,T05,P003,Lacteos,57,21.3,10.3,0,0.0,0.0,46
2024-03-03,T01,P001,Bebidas,72,18.9,0,1,0.2,0.0,112
2024-03-03,T01,P011,Bazar,9,18.9,0,0,0.0,0.0,18
2024-03-03,T02,P009,Carne,24,20.9,0,0,0.0,0.0,33
2024-03-03,T03,P007,Fruta,27,15.3,0,0,0.0,0.0,45
2024-03-03,T04,P005,Panaderia,36,11.7,0,0,0.0,0.0,69
2024-03-03,T05,P003,Lacteos,44,20.9,11.6,0,0.0,0.0,48
2024-03-04,T01,P001,Bebidas,68,18.5,0,0,0.0,0.0,59
2024-03-04,T01,P011,Bazar,9,18.5,0,0,0.0,0.0,9
2024-03-04,T02,P009,Carne,28,22.1,0,0,0.0,0.0,40
2024-03-04,T03,P007,Fruta,28,20.6,0,0,0.0,0.0,72
2024-03-04,T04,P005,Panaderia,28,13.9,0,0,0.0,0.0,42
2024-03-04,T05,P003,Lacteos,39,19.8,0,0,0.0,0.0,105
2024-03-05,T01,P001,Bebidas,68,22.9,0,0,0.0,0.0,183
2024-03-05,T01,P011,Bazar,11,22.9,0,0,0.0,0.0,13
2024-03-05,T02,P009,Carne,27,17.0,0,0,0.0,0.0,61
2024-03-05,T03,P007,Fruta,35,15.2,0,0,0.0,0.0,52
2024-03-05,T04,P005,Panaderia,36,14.0,0,0,0.0,0.0,86
2024-03-05,T05,P003,Lacteos,49,20.6,0,0,0.0,0.0,66
2024-03-06,T01,P001,Bebidas,61,17.3,0,0,0.0,0.0,115
2024-03-06,T01,P011,Bazar,12,17.3,0,0,0.0,0.0,20
2024-03-06,T02,P009,Carne,26,18.9,0,0,0.0,0.0,71
2024-03-06,T03,P007,Fruta,22,19.8,0,0,0.0,0.0,39
2024-03-06,T04,P005,Panaderia,43,14.0,0,1,0.2,0.0,98
2024-03-06,T05,P003,Lacteos,55,17.5,0,0,0.0,0.0,57
2024-03-07,T01,P001,Bebidas,61,18.5,0,0,0.0,0.0,148
2024-03-07,T01,P011,Bazar,12,18.5,0,0,0.0,0.0,13
2024-03-07,T02,P009,Carne,29,23.4,0,0,0.0,0.0,53
2024-03-07,T03,P007,Fruta,28,16.8,0,1,0.1,0.0,40
2024-03-07,T04,P005,Panaderia,33,15.6,0,0,0.0,0.0,44
2024-03-07,T05,P003,Lacteos,43,17.9,0,0,0.0,0.0,82
2024-03-08,T01,P001,Bebidas,76,19.6,0,0,0.0,0.0,82
2024-03-08,T01,P011,Bazar,11,19.6,0,1,0.25,0.0,18
2024-03-08,T02,P009,Carne,29,18.7,0,0,0.0,0.0,53
2024-03-08,T03,P007,Fruta,33,18.7,0,0,0.0,0.0,42
2024-03-08,T04,P005,Panaderia,34,17.2,0,0,0.0,0.0,42
2024-03-08,T05,P003,Lacteos,60,20.2,0,0,0.0,0.0,151
2024-03-09,T01,P001,Bebidas,65,16.8,0,0,0.0,0.0,104
2024-03-09,T01,P011,Bazar,7,16.8,0,0,0.0,0.0,11
2024-03-09,T02,P009,Carne,23,23.5,11.2,0,0.0,0.0,61
2024-03-09,T03,P007,Fruta,35,17.0,0,0,0.0,0.0,62
2024-03-09,T04,P005,Panaderia,41,13.0,0,0,0.0,0.0,43
2024-03-09,T05,P003,Lacteos,60,18.8,0,0,0.0,0.0,79
2024-03-10,T01,P001,Bebidas,58,11.4,0,0,0.0,0.0,72
2024-03-10,T01,P011,Bazar,10,11.4,0,0,0.0,0.0,19
2024-03-10,T02,P009,Carne,28,21.6,0,0,0.0,0.0,49
2024-03-10,T03,P007,Fruta,30,20.5,0,0,0.0,0.0,45
2024-03-10,T04,P005,Panaderia,31,15.7,0,0,0.0,0.0,79
2024-03-10,T05,P003,Lacteos,33,12.7,0,0,0.0,0.0,69
2024-03-11,T01,P001,Bebidas,79,19.4,0,0,0.0,0.0,151
2024-03-11,T01,P011,Bazar,9,19.4,0,0,0.0,0.0,16
2024-03-11,T02,P009,Carne,23,19.0,0,0,0.0,0.0,28
2024-03-11,T03,P007,Fruta,27,16.9,0,0,0.0,0.0,30
2024-03-11,T04,P005,Panaderia,36,12.7,0,1,0.1,0.0,63
2024-03-11,T05,P003,Lacteos,37,19.1,0,0,0.0,0.0,60
2024-03-12,T01,P001,Bebidas,57,16.2,0,0,0.0,0.0,60
2024-03-12,T01,P011,Bazar,10,16.2,0,0,0.0,0.0,21
2024-03-12,T02,P009,Carne,30,24.1,0,0,0.0,0.0,52
2024-03-12,T03,P007,Fruta,22,19.1,0,0,0.0,0.0,50
2024-03-12,T04,P005,Panaderia,30,13.0,0,0,0.0,0.0,50
2024-03-12,T05,P003,Lacteos,39,17.9,5.2,0,0.0,0.0,59
2024-03-13,T01,P001,Bebidas,63,16.0,10.9,0,0.0,0.0,121
2024-03-13,T01,P011,Bazar,12,16.0,10.9,0,0.0,0.0,33
2024-03-13,T02,P009,Carne,23,18.3,0,0,0.0,0.0,26
2024-03-13,T03,P007,Fruta,27,18.0,0,0,0.0,0.0,54
2024-03-13,T04,P005,Panaderia,32,14.2,0,0,0.0,0.0,46
2024-03-13,T05,P003,Lacteos,41,15.9,0,0,0.0,0.0,38
2024-03-14,T01,P001,Bebidas,70,15.7,16.6,0,0.0,0.0,170
2024-03-14,T01,P011,Bazar,16,15.7,16.6,0,0.0,0.0,24
2024-03-14,T02,P009,Carne,28,16.6,0,0,0.0,0.0,43
2024-03-14,T03,P007,Fruta,27,19.9,0,0,0.0,0.0,45
2024-03-14,T04,P005,Panaderia,40,15.5,11.0,0,0.0,0.0,34
2024-03-14,T05,P003,Lacteos,43,19.6,0,0,0.0,0.0,40
2024-03-15,T01,P001,Bebidas,76,16.5,9.1,0,0.0,0.0,66
2024-03-15,T01,P011,Bazar,20,16.5,9.1,1,0.2,0.0,28
2024-03-15,T02,P009,Carne,25,20.6,0,0,0.0,0.0,27
2024-03-15,T03,P007,Fruta,33,21.3,0,0,0.0,0.0,67
2024-03-15,T04,P005,Panaderia,43,11.2,0,0,0.0,0.0,88
2024-03-15,T05,P003,Lacteos,61,19.0,0,1,0.2,0.0,143
2024-03-16,T01,P001,Bebidas,64,14.7,0,0,0.0,0.0,175
2024-03-16,T01,P011,Bazar,12,14.7,0,0,0.0,0.0,18
2024-03-16,T02,P009,Carne,32,21.1,0,0,0.0,0.0,28
2024-03-16,T03,P007,Fruta,35,13.6,0,0,0.0,0.0,50
2024-03-16,T04,P005,Panaderia,28,18.5,0,0,0.0,0.0,34
2024-03-16,T05,P003,Lacteos,63,18.8,14.9,0,0.0,0.0,128
2024-03-17,T01,P001,Bebidas,47,19.7,8.1,0,0.0,0.0,58
2024-03-17,T01,P011,Bazar,14,19.7,8.1,0,0.0,0.0,18
2024-03-17,T02,P009,Carne,22,16.9,0,0,0.0,0.0,35
2024-03-17,T03,P007,Fruta,17,15.4,15.5,0,0.0,0.0,31
2024-03-17,T04,P005,Panaderia,32,16.4,0,0,0.0,0.0,47
2024-03-17,T05,P003,Lacteos,45,19.9,0,0,0.0,0.0,113
2024-03-18,T01,P001,Bebidas,52,14.6,5.5,0,0.0,0.0,114
2024-03-18,T01,P011,Bazar,14,14.6,5.5,0,0.0,0.0,16
2024-03-18,T02,P009,Carne,44,18.3,0,1,0.25,0.0,96
2024-03-18,T03,P007,Fruta,44,19.2,0,1,0.2,0.0,98
2024-03-18,T04,P005,Panaderia,36,15.1,0,0,0.0,0.0,57
2024-03-18,T05,P003,Lacteos,46,15.3,0,0,0.0,0.0,116
2024-03-19,T01,P001,Bebidas,64,17.9,3.8,0,0.0,0.0,54
2024-03-19,T01,P011,Bazar,9,17.9,3.8,0,0.0,0.0,14
2024-03-19,T02,P009,Carne,30,21.8,0,0,0.0,0.0,58
2024-03-19,T03,P007,Fruta,27,21.1,0,0,0.0,0.0,48
2024-03-19,T04,P005,Panaderia,36,13.1,0,0,0.0,0.0,89
2024-03-19,T05,P003,Lacteos,54,17.8,0,0,0.0,0.0,47
2024-03-20,T01,P001,Bebidas,68,21.3,0,0,0.0,0.0,135
2024-03-20,T01,P011,Bazar,8,21.3,0,0,0.0,0.0,20
2024-03-20,T02,P009,Carne,26,16.6,0,0,0.0,0.0,47
2024-03-20,T03,P007,Fruta,27,16.3,0,0,0.0,0.0,66
2024-03-20,T04,P005,Panaderia,27,15.2,0,0,0.0,0.0,32
2024-03-20,T05,P003,Lacteos,43,19.3,0,0,0.0,0.0,62
2024-03-21,T01,P001,Bebidas,69,13.3,0,0,0.0,0.0,181
2024-03-21,T01,P011,Bazar,11,13.3,0,0,0.0,0.0,17
2024-03-21,T02,P009,Carne,41,20.7,0,1,0.25,0.0,39
2024-03-21,T03,P007,Fruta,30,16.9,0,0,0.0,0.0,36
2024-03-21,T04,P005,Panaderia,34,14.7,0,0,0.0,0.0,77
2024-03-21,T05,P003,Lacteos,54,16.9,0,0,0.0,0.0,106
2024-03-22,T01,P001,Bebidas,93,18.2,0,1,0.2,0.0,149
2024-03-22,T01,P011,Bazar,13,18.2,0,0,0.0,0.0,31
2024-03-22,T02,P009,Carne,28,21.8,0,0,0.0,0.0,63
2024-03-22,T03,P007,Fruta,33,21.4,0,0,0.0,0.0,47
2024-03-22,T04,P005,Panaderia,37,12.2,13.8,0,0.0,0.0,63
2024-03-22,T05,P003,Lacteos,40,17.7,0,0,0.0,0.0,54
2024-03-23,T01,P001,Bebidas,95,20.9,0,0,0.0,0.128,108
2024-03-23,T01,P011,Bazar,11,20.9,0,0,0.0,0.128,11
2024-03-23,T02,P009,Carne,30,17.8,0,0,0.0,0.19,67
2024-03-23,T03,P007,Fruta,36,17.3,0,0,0.0,0.0,85
2024-03-23,T04,P005,Panaderia,33,14.9,0,0,0.0,0.0,73
2024-03-23,T05,P003,Lacteos,51,19.7,0,0,0.0,0.0,65
2024-03-24,T01,P001,Bebidas,50,15.7,0,0,0.0,0.0,105
2024-03-24,T01,P011,Bazar,9,15.7,0,0,0.0,0.0,18
2024-03-24,T02,P009,Carne,28,24.0,0,1,0.1,0.0,36
2024-03-24,T03,P007,Fruta,32,17.3,17.7,1,0.15,0.0,66
2024-03-24,T04,P005,Panaderia,32,14.8,0,0,0.0,0.0,27
2024-03-24,T05,P003,Lacteos,40,20.8,0,0,0.0,0.0,112
2024-03-25,T01,P001,Bebidas,56,19.3,5.5,0,0.0,0.0,99
2024-03-25,T01,P011,Bazar,12,19.3,5.5,0,0.0,0.0,12
2024-03-25,T02,P009,Carne,22,21.4,0,0,0.0,0.0,58
2024-03-25,T03,P007,Fruta,32,22.7,14.5,0,0.0,0.0,55
2024-03-25,T04,P005,Panaderia,30,17.6,9.4,0,0.0,0.0,80
2024-03-25,T05,P003,Lacteos,49,16.7,11.2,0,0.0,0.0,40
2024-03-26,T01,P001,Bebidas,57,18.9,0,0,0.0,0.0,92
2024-03-26,T01,P011,Bazar,12,18.9,0,1,0.15,0.0,17
2024-03-26,T02,P009,Carne,27,22.3,0,0,0.0,0.0,36
2024-03-26,T03,P007,Fruta,27,19.1,0,0,0.0,0.0,63
2024-03-26,T04,P005,Panaderia,34,12.4,0,0,0.0,0.0,51
2024-03-26,T05,P003,Lacteos,39,17.3,0,0,0.0,0.0,42
2024-03-27,T01,P001,Bebidas,79,17.6,0,0,0.0,0.0,152
2024-03-27,T01,P011,Bazar,11,17.6,0,0,0.0,0.0,28
2024-03-27,T02,P009,Carne,29,23.1,0,0,0.0,0.0,35
2024-03-27,T03,P007,Fruta,31,18.8,0,0,0.0,0.0,43
2024-03-27,T04,P005,Panaderia,32,17.7,0,0,0.0,0.0,45
2024-03-27,T05,P003,Lacteos,55,21.8,0,0,0.0,0.0,95
2024-03-28,T01,P001,Bebidas,81,20.4,0,0,0.0,0.0,217
2024-03-28,T01,P011,Bazar,11,20.4,0,0,0.0,0.0,21
2024-03-28,T02,P009,Carne,26,18.6,0,0,0.0,0.0,31
2024-03-28,T03,P007,Fruta,26,19.0,15.7,0,0.0,0.0,42
2024-03-28,T04,P005,Panaderia,34,13.2,0,1,0.2,0.0,68
2024-03-28,T05,P003,Lacteos,51,21.8,5.3,0,0.0,0.0,64
2024-03-29,T01,P001,Bebidas,77,17.3,0,0,0.0,0.0,158
2024-03-29,T01,P011,Bazar,10,17.3,0,0,0.0,0.0,12
2024-03-29,T02,P009,Carne,48,21.8,0,1,0.2,0.0,104
2024-03-29,T03,P007,Fruta,27,19.8,0,0,0.0,0.0,74
2024-03-29,T04,P005,Panaderia,44,18.2,0,0,0.0,0.145,53
2024-03-29,T05,P003,Lacteos,49,20.8,0,0,0.0,0.0,108
2024-03-30,T01,P001,Bebidas,75,20.7,0,0,0.0,0.0,76
2024-03-30,T01,P011,Bazar,8,20.7,0,0,0.0,0.0,10
2024-03-30,T02,P009,Carne,22,16.9,0,0,0.0,0.0,31
2024-03-30,T03,P007,Fruta,39,20.8,0,0,0.0,0.209,53
2024-03-30,T04,P005,Panaderia,41,13.7,0,0,0.0,0.0,102
2024-03-30,T05,P003,Lacteos,51,20.4,0,0,0.0,0.0,90
2024-03-31,T01,P001,Bebidas,53,14.6,17.0,0,0.0,0.0,135
2024-03-31,T01,P011,Bazar,17,14.6,17.0,0,0.0,0.0,35
2024-03-31,T02,P009,Carne,24,18.6,8.2,0,0.0,0.0,23
2024-03-31,T03,P007,Fruta,27,18.3,0,0,0.0,0.0,22
2024-03-31,T04,P005,Panaderia,31,14.0,0,0,0.0,0.0,69
2024-03-31,T05,P003,Lacteos,41,18.1,0,0,0.0,0.0,57
2024-04-01,T01,P001,Bebidas,55,20.6,0,0,0.0,0.0,88
2024-04-01,T01,P011,Bazar,5,20.6,0,0,0.0,0.0,13
2024-04-01,T02,P009,Carne,33,23.1,0,1,0.2,0.0,31
2024-04-01,T03,P007,Fruta,36,22.2,0,1,0.1,0.0,86
2024-04-01,T04,P005,Panaderia,32,22.2,0,0,0.0,0.0,49
2024-04-01,T05,P003,Lacteos,46,26.1,0,0,0.0,0.0,59
2024-04-02,T01,P001,Bebidas,64,25.6,0,0,0.0,0.0,167
2024-04-02,T01,P011,Bazar,5,25.6,0,0,0.0,0.0,13
2024-04-02,T02,P009,Carne,16,25.2,0,0,0.0,0.0,36
2024-04-02,T03,P007,Fruta,39,26.4,2.4,0,0.0,0.0,85
2024-04-02,T04,P005,Panaderia,33,20.8,0,0,0.0,0.0,47
2024-04-02,T05,P003,Lacteos,36,23.8,0,0,0.0,0.0,90
2024-04-03,T01,P001,Bebidas,84,22.7,17.6,0,0.0,0.0,149
2024-04-03,T01,P011,Bazar,8,22.7,17.6,0,0.0,0.0,16
2024-04-03,T02,P009,Carne,30,26.0,0,0,0.0,0.0,82
2024-04-03,T03,P007,Fruta,28,19.4,0,0,0.0,0.0,61
2024-04-03,T04,P005,Panaderia,35,19.2,0,0,0.0,0.0,41
2024-04-03,T05,P003,Lacteos,57,26.2,0,0,0.0,0.0,127
2024-04-04,T01,P001,Bebidas,77,21.6,0,1,0.1,0.0,159
2024-04-04,T01,P011,Bazar,5,21.6,0,0,0.0,0.0,7
2024-04-04,T02,P009,Carne,31,25.4,0,0,0.0,0.0,74
2024-04-04,T03,P007,Fruta,31,25.5,0,0,0.0,0.0,70
2024-04-04,T04,P005,Panaderia,35,20.4,0,0,0.0,0.0,93
2024-04-04,T05,P003,Lacteos,44,25.8,0,0,0.0,0.0,38
2024-04-05,T01,P001,Bebidas,60,24.1,0,0,0.0,0.0,96
2024-04-05,T01,P011,Bazar,5,24.1,0,0,0.0,0.0,11
2024-04-05,T02,P009,Carne,31,27.6,0,0,0.0,0.0,69
2024-04-05,T03,P007,Fruta,32,23.0,0,0,0.0,0.0,64
2024-04-05,T04,P005,Panaderia,34,21.4,0,0,0.0,0.0,44
2024-04-05,T05,P003,Lacteos,54,24.8,0,0,0.0,0.0,86
2024-04-06,T01,P001,Bebidas,90,26.3,0,0,0.0,0.0,111
2024-04-06,T01,P011,Bazar,6,26.3,0,0,0.0,0.0,8
2024-04-06,T02,P009,Carne,23,25.4,0,0,0.0,0.0,48
2024-04-06,T03,P007,Fruta,30,24.3,0,0,0.0,0.0,42
2024-04-06,T04,P005,Panaderia,37,21.4,0,0,0.0,0.0,45
2024-04-06,T05,P003,Lacteos,58,21.2,0,0,0.0,0.0,64
2024-04-07,T01,P001,Bebidas,60,21.6,0,0,0.0,0.0,159
2024-04-07,T01,P011,Bazar,5,21.6,0,0,0.0,0.0,7
2024-04-07,T02,P009,Carne,26,29.5,0,0,0.0,0.0,61
2024-04-07,T03,P007,Fruta,30,25.0,0,0,0.0,0.0,51
2024-04-07,T04,P005,Panaderia,27,22.1,0,0,0.0,0.0,55
2024-04-07,T05,P003,Lacteos,38,27.1,0,0,0.0,0.0,73
2024-04-08,T01,P001,Bebidas,66,21.6,0,0,0.0,0.0,178
2024-04-08,T01,P011,Bazar,5,21.6,0,0,0.0,0.0,9
2024-04-08,T02,P009,Carne,29,21.2,0,0,0.0,0.0,61
2024-04-08,T03,P007,Fruta,29,23.3,0,0,0.0,0.0,75
2024-04-08,T04,P005,Panaderia,39,21.2,0,0,0.0,0.0,74
2024-04-08,T05,P003,Lacteos,57,25.8,0,0,0.0,0.0,124
2024-04-09,T01,P001,Bebidas,73,19.3,0,0,0.0,0.0,166
2024-04-09,T01,P011,Bazar,5,19.3,0,0,0.0,0.0,12
2024-04-09,T02,P009,Carne,30,29.2,0,0,0.0,0.0,37
2024-04-09,T03,P007,Fruta,29,21.3,0,0,0.0,0.0,75
2024-04-09,T04,P005,Panaderia,32,23.2,0,0,0.0,0.0,73
2024-04-09,T05,P003,Lacteos,37,27.1,0,0,0.0,0.0,68
2024-04-10,T01,P001,Bebidas,68,26.0,0,0,0.0,0.0,178
2024-04-10,T01,P011,Bazar,6,26.0,0,0,0.0,0.0,14
2024-04-10,T02,P009,Carne,22,28.4,0,0,0.0,0.0,49
2024-04-10,T03,P007,Fruta,28,25.1,0,0,0.0,0.0,49
2024-04-10,T04,P005,Panaderia,30,20.9,16.0,0,0.0,0.0,38
2024-04-10,T05,P003,Lacteos,44,26.6,0,0,0.0,0.0,50
2024-04-11,T01,P001,Bebidas,59,21.6,0,0,0.0,0.0,87
2024-04-11,T01,P011,Bazar,4,21.6,0,0,0.0,0.0,9
2024-04-11,T02,P009,Carne,24,26.7,0,0,0.0,0.0,32
2024-04-11,T03,P007,Fruta,29,24.2,0,0,0.0,0.0,43
2024-04-11,T04,P005,Panaderia,35,25.1,0,1,0.1,0.0,79
2024-04-11,T05,P003,Lacteos,46,29.6,0,0,0.0,0.0,57
2024-04-12,T01,P001,Bebidas,74,23.3,0,0,0.0,0.126,187
2024-04-12,T01,P011,Bazar,6,23.3,0,0,0.0,0.126,8
2024-04-12,T02,P009,Carne,30,31.6,0,0,0.0,0.0,36
2024-04-12,T03,P007,Fruta,27,23.7,0,0,0.0,0.0,35
2024-04-12,T04,P005,Panaderia,35,21.9,0,0,0.0,0.0,74
2024-04-12,T05,P003,Lacteos,46,27.6,0,0,0.0,0.0,52
2024-04-13,T01,P001,Bebidas,57,22.2,0,0,0.0,0.0,141
2024-04-13,T01,P011,Bazar,6,22.2,0,1,0.15,0.0,5
2024-04-13,T02,P009,Carne,29,26.2,0,0,0.0,0.144,64
2024-04-13,T03,P007,Fruta,27,24.3,0,0,0.0,0.0,42
2024-04-13,T04,P005,Panaderia,54,18.7,0,1,0.25,0.0,85
2024-04-13,T05,P003,Lacteos,56,22.2,0,0,0.0,0.0,108
2024-04-14,T01,P001,Bebidas,62,22.5,0,0,0.0,0.0,162
2024-04-14,T01,P011,Bazar,7,22.5,0,1,0.25,0.0,9
2024-04-14,T02,P009,Carne,30,26.1,10.1,0,0.0,0.0,29
2024-04-14,T03,P007,Fruta,23,25.1,11.3,0,0.0,0.0,47
2024-04-14,T04,P005,Panaderia,34,22.9,0,0,0.0,0.0,41
2024-04-14,T05,P003,Lacteos,40,24.7,0,0,0.0,0.0,109
2024-04-15,T01,P001,Bebidas,72,24.9,0,0,0.0,0.0,146
2024-04-15,T01,P011,Bazar,4,24.9,0,0,0.0,0.0,8
2024-04-15,T02,P009,Carne,27,28.8,0,0,0.0,0.0,25
2024-04-15,T03,P007,Fruta,29,26.8,0,0,0.0,0.0,39
2024-04-15,T04,P005,Panaderia,32,22.5,0,0,0.0,0.0,85
2024-04-15,T05,P003,Lacteos,61,25.8,0,1,0.1,0.0,114
2024-04-16,T01,P001,Bebidas,62,22.5,9.3,0,0.0,0.0,166
2024-04-16,T01,P011,Bazar,6,22.5,9.3,0,0.0,0.0,5
2024-04-16,T02,P009,Carne,34,26.6,0,1,0.15,0.0,42
2024-04-16,T03,P007,Fruta,31,21.2,0,0,0.0,0.0,30
2024-04-16,T04,P005,Panaderia,30,22.5,0,0,0.0,0.0,32
2024-04-16,T05,P003,Lacteos,42,24.6,0,0,0.0,0.0,37
2024-04-17,T01,P001,Bebidas,76,23.3,0,0,0.0,0.0,145
2024-04-17,T01,P011,Bazar,5,23.3,0,0,0.0,0.0,10
2024-04-17,T02,P009,Carne,30,22.5,0,0,0.0,0.0,65
2024-04-17,T03,P007,Fruta,25,25.9,0,0,0.0,0.0,43
2024-04-17,T04,P005,Panaderia,42,16.3,0,1,0.15,0.0,112
2024-04-17,T05,P003,Lacteos,40,26.2,0,0,0.0,0.0,35
2024-04-18,T01,P001,Bebidas,76,21.5,0,0,0.0,0.0,176
2024-04-18,T01,P011,Bazar,7,21.5,0,1,0.15,0.0,17
2024-04-18,T02,P009,Carne,30,25.6,0,0,0.0,0.0,71
2024-04-18,T03,P007,Fruta,31,19.5,0,0,0.0,0.0,45
2024-04-18,T04,P005,Panaderia,36,20.6,0,0,0.0,0.0,33
2024-04-18,T05,P003,Lacteos,48,24.9,0,0,0.0,0.0,110
2024-04-19,T01,P001,Bebidas,67,25.0,0,0,0.0,0.0,113
2024-04-19,T01,P011,Bazar,5,25.0,0,0,0.0,0.0,14
2024-04-19,T02,P009,Carne,28,25.9,0,0,0.0,0.0,45
2024-04-19,T03,P007,Fruta,33,21.1,0,0,0.0,0.131,39
2024-04-19,T04,P005,Panaderia,37,22.6,0,0,0.0,0.0,62
2024-04-19,T05,P003,Lacteos,51,24.3,0,0,0.0,0.0,112
2024-04-20,T01,P001,Bebidas,79,21.9,0,0,0.0,0.0,125
2024-04-20,T01,P011,Bazar,5,21.9,0,0,0.0,0.0,10
2024-04-20,T02,P009,Carne,33,22.6,0,0,0.0,0.0,33
2024-04-20,T03,P007,Fruta,46,20.7,0,1,0.25,0.0,51
2024-04-20,T04,P005,Panaderia,36,17.9,9.4,0,0.0,0.0,89
2024-04-20,T05,P003,Lacteos,66,26.4,0,1,0.25,0.0,76
2024-04-21,T01,P001,Bebidas,87,20.9,0,1,0.15,0.0,237
2024-04-21,T01,P011,Bazar,5,20.9,0,0,0.0,0.0,12
2024-04-21,T02,P009,Carne,28,24.9,0,0,0.0,0.0,78
2024-04-21,T03,P007,Fruta,30,24.0,0,0,0.0,0.0,31
2024-04-21,T04,P005,Panaderia,34,17.1,0,1,0.15,0.0,88
2024-04-21,T05,P003,Lacteos,39,31.8,0,0,0.0,0.0,32
2024-04-22,T01,P001,Bebidas,74,21.0,0,0,0.0,0.0,131
2024-04-22,T01,P011,Bazar,5,21.0,0,0,0.0,0.0,6
2024-04-22,T02,P009,Carne,24,26.8,0,0,0.0,0.0,31
2024-04-22,T03,P007,Fruta,31,23.1,0,0,0.0,0.0,29
2024-04-22,T04,P005,Panaderia,29,21.2,0,0,0.0,0.0,26
2024-04-22,T05,P003,Lacteos,48,28.0,0,0,0.0,0.0,107
2024-04-23,T01,P001,Bebidas,62,24.4,0,0,0.0,0.0,136
2024-04-23,T01,P011,Bazar,5,24.4,0,0,0.0,0.0,5
2024-04-23,T02,P009,Carne,23,31.8,0,0,0.0,0.0,30
2024-04-23,T03,P007,Fruta,30,21.4,0,0,0.0,0.0,34
2024-04-23,T04,P005,Panaderia,39,19.8,0,0,0.0,0.0,78
2024-04-23,T05,P003,Lacteos,48,25.4,0,0,0.0,0.0,56
2024-04-24,T01,P001,Bebidas,96,18.2,0,1,0.2,0.0,260
2024-04-24,T01,P011,Bazar,7,18.2,0,1,0.2,0.0,6
2024-04-24,T02,P009,Carne,26,25.9,10.3,0,0.0,0.0,37
2024-04-24,T03,P007,Fruta,29,20.2,0,0,0.0,0.0,46
2024-04-24,T04,P005,Panaderia,39,20.2,0,1,0.2,0.0,63
2024-04-24,T05,P003,Lacteos,50,22.6,0,0,0.0,0.0,95
2024-04-25,T01,P001,Bebidas,68,18.7,0,0,0.0,0.0,189
2024-04-25,T01,P011,Bazar,4,18.7,0,0,0.0,0.0,8
2024-04-25,T02,P009,Carne,26,28.7,0,0,0.0,0.0,45
2024-04-25,T03,P007,Fruta,27,22.9,0,0,0.0,0.0,37
2024-04-25,T04,P005,Panaderia,37,18.9,0,0,0.0,0.0,73
2024-04-25,T05,P003,Lacteos,35,27.2,0,0,0.0,0.0,62
2024-04-26,T01,P001,Bebidas,64,21.7,0,0,0.0,0.0,159
2024-04-26,T01,P011,Bazar,6,21.7,0,0,0.0,0.0,10
2024-04-26,T02,P009,Carne,28,27.3,0,0,0.0,0.0,37
2024-04-26,T03,P007,Fruta,34,22.8,0,1,0.15,0.0,35
2024-04-26,T04,P005,Panaderia,41,20.5,0,0,0.0,0.0,92
2024-04-26,T05,P003,Lacteos,45,31.4,0,0,0.0,0.0,109
2024-04-27,T01,P001,Bebidas,82,20.9,0,0,0.0,0.0,123
2024-04-27,T01,P011,Bazar,5,20.9,0,0,0.0,0.0,13
2024-04-27,T02,P009,Carne,34,25.1,0,1,0.1,0.0,33
2024-04-27,T03,P007,Fruta,33,22.6,0,0,0.0,0.0,39
2024-04-27,T04,P005,Panaderia,35,18.1,0,0,0.0,0.0,32
2024-04-27,T05,P003,Lacteos,55,27.6,0,0,0.0,0.0,69
2024-04-28,T01,P001,Bebidas,71,21.7,0,0,0.0,0.0,118
2024-04-28,T01,P011,Bazar,4,21.7,0,0,0.0,0.0,5
2024-04-28,T02,P009,Carne,26,28.4,0,0,0.0,0.0,55
2024-04-28,T03,P007,Fruta,32,22.2,0,0,0.0,0.0,47
2024-04-28,T04,P005,Panaderia,39,20.1,0,0,0.0,0.0,100
2024-04-28,T05,P003,Lacteos,46,28.1,0,0,0.0,0.0,74
2024-04-29,T01,P001,Bebidas,67,25.7,0,0,0.0,0.0,138
2024-04-29,T01,P011,Bazar,5,25.7,0,0,0.0,0.0,5
2024-04-29,T02,P009,Carne,20,30.6,0,0,0.0,0.0,49
2024-04-29,T03,P007,Fruta,27,24.6,0,0,0.0,0.0,53
2024-04-29,T04,P005,Panaderia,38,19.9,0,0,0.0,0.0,92
