fecha,tienda_id,tienda,ciudad,producto_id,producto,categoria,unidades_vendidas,precio_unitario,ingresos,stock_actual
2024-01-05,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,17,2.95,50.15,40
2024-01-05,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,70,0.75,52.5,70
2024-01-05,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,36,1.65,59.4,88
2024-01-05,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,39,1.05,40.95,109
2024-01-05,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,33,2.2,72.6,84
2024-01-05,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,53,1.35,71.55,60
2024-01-05,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,33,2.1,69.3,70
2024-01-05,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,33,2.05,67.65,45
2024-01-05,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,39,2.3,89.7,67
2024-01-05,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,45,6.8,244.8,93
2024-01-05,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,19,3.1,58.9,51
2024-01-05,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,12,6.5,78.0,11
2024-01-05,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,14,2.95,41.3,23
2024-01-05,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,50,0.75,37.5,125
2024-01-05,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,34,1.65,56.1,86
2024-01-05,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,52,1.05,54.6,61
2024-01-05,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,35,2.2,77.0,95
2024-01-05,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,41,1.35,55.35,36
2024-01-05,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,22,2.1,46.2,60
2024-01-05,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,29,2.05,59.45,61
2024-01-05,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,25,2.3,57.5,70
2024-01-05,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,39,6.8,212.16,44
2024-01-05,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,18,3.1,55.8,25
2024-01-05,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,8,6.5,52.0,7
2024-01-05,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,11,2.95,32.45,16
2024-01-05,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,47,0.75,35.25,69
2024-01-05,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,29,1.65,47.85,79
2024-01-05,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,50,1.05,52.5,59
2024-01-05,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,33,2.2,72.6,80
2024-01-05,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,42,1.35,56.7,62
2024-01-05,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,26,2.1,54.6,55
2024-01-05,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,29,2.05,59.45,66
2024-01-05,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,28,2.3,64.4,58
2024-01-05,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,32,6.8,174.08,44
2024-01-05,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,18,3.1,55.8,40
2024-01-05,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,10,6.5,65.0,20
2024-01-05,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,9,2.95,26.55,17
2024-01-05,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,50,0.75,37.5,131
2024-01-05,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,36,1.65,59.4,49
2024-01-05,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,56,1.05,58.8,109
2024-01-05,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,35,2.2,77.0,32
2024-01-05,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,42,1.35,56.7,65
2024-01-05,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,23,2.1,48.3,52
2024-01-05,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,30,2.05,61.5,50
2024-01-05,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,28,2.3,64.4,45
2024-01-05,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,42,6.8,228.48,64
2024-01-05,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,21,3.1,65.1,23
2024-01-05,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,8,6.5,52.0,22
2024-01-05,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,10,2.95,29.5,17
2024-01-06,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,69,0.75,51.75,109
2024-01-06,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,51,1.65,84.15,82
2024-01-06,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,67,1.05,70.35,57
2024-01-06,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,37,2.2,81.4,31
2024-01-06,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,47,1.35,63.45,42
2024-01-06,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,25,2.1,52.5,66
2024-01-06,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,56,2.05,114.8,57
2024-01-06,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,39,2.3,89.7,61
2024-01-06,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,43,6.8,292.4,90
2024-01-06,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,29,3.1,89.9,38
2024-01-06,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,10,6.5,65.0,24
2024-01-06,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,10,2.95,29.5,10
2024-01-06,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,58,0.75,43.5,47
2024-01-06,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,56,1.65,92.4,91
2024-01-06,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,50,1.05,52.5,94
2024-01-06,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,38,2.2,83.6,104
2024-01-06,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,48,1.35,64.8,111
2024-01-06,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,24,2.1,50.4,20
2024-01-06,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,36,2.05,73.8,58
2024-01-06,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,36,2.3,82.8,38
2024-01-06,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,34,6.8,231.2,86
2024-01-06,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,21,3.1,65.1,23
2024-01-06,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,9,6.5,58.5,10
2024-01-06,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,13,2.95,38.35,11
2024-01-06,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,56,0.75,42.0,76
2024-01-06,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,36,1.65,59.4,43
2024-01-06,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,51,1.05,53.55,143
2024-01-06,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,28,2.2,61.6,22
2024-01-06,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,39,1.35,52.65,38
2024-01-06,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,24,2.1,50.4,41
2024-01-06,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,26,2.05,53.3,63
2024-01-06,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,31,2.3,71.3,31
2024-01-06,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,32,6.8,217.6,33
2024-01-06,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,19,3.1,58.9,47
2024-01-06,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,10,6.5,65.0,27
2024-01-06,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,11,2.95,32.45,26
2024-01-06,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,55,0.75,41.25,93
2024-01-06,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,40,1.65,66.0,74
2024-01-06,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,53,1.05,55.65,56
2024-01-06,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,32,2.2,70.4,54
2024-01-06,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,31,1.35,41.85,32
2024-01-06,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,22,2.1,46.2,60
2024-01-06,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,24,2.05,49.2,46
2024-01-06,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,34,2.3,78.2,63
2024-01-06,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,25,6.8,170.0,21
2024-01-06,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,18,3.1,55.8,17
2024-01-06,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,12,6.5,78.0,31
2024-01-06,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,12,2.95,35.4,30
2024-01-06,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,59,0.75,44.25,159
2024-01-06,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,39,1.65,64.35,57
2024-01-06,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,53,1.05,55.65,123
2024-01-06,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,34,2.2,74.8,89
2024-01-06,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,37,1.35,49.95,98
2024-01-06,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,26,2.1,54.6,42
2024-01-06,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,38,2.05,77.9,65
2024-01-06,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,31,2.3,71.3,59
2024-01-06,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,22,6.8,149.6,25
2024-01-06,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,18,3.1,55.8,48
2024-01-06,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,8,6.5,52.0,10
2024-01-06,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,10,2.95,29.5,18
2024-01-07,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,62,0.75,46.5,163
2024-01-07,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,30,1.65,49.5,64
2024-01-07,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,36,1.05,37.8,45
2024-01-07,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,25,2.2,55.0,53
2024-01-07,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,36,1.35,48.6,36
2024-01-07,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,31,2.1,58.59,81
2024-01-07,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,27,2.05,55.35,46
2024-01-07,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,39,2.3,89.7,95
2024-01-07,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,23,6.8,156.4,37
2024-01-07,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,25,3.1,58.12,37
2024-01-07,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,9,6.5,58.5,13
2024-01-07,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,10,2.95,29.5,15
2024-01-07,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,56,0.75,42.0,109
2024-01-07,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,35,1.65,57.75,81
2024-01-07,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,44,1.05,46.2,52
2024-01-07,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,29,2.2,63.8,48
2024-01-07,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,39,1.35,52.65,106
2024-01-07,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,27,2.1,51.03,38
2024-01-07,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,29,2.05,59.45,75
2024-01-07,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,22,2.3,50.6,36
2024-01-07,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,23,6.8,156.4,36
2024-01-07,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,25,3.1,58.12,41
2024-01-07,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,7,6.5,45.5,9
2024-01-07,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,10,2.95,29.5,17
2024-01-07,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,46,0.75,34.5,41
2024-01-07,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,29,1.65,47.85,47
2024-01-07,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,42,1.05,44.1,111
2024-01-07,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,22,2.2,48.4,31
2024-01-07,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,38,1.35,51.3,99
2024-01-07,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,28,2.1,52.92,58
2024-01-07,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,27,2.05,55.35,49
2024-01-07,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,55
2024-01-07,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,26,6.8,176.8,29
2024-01-07,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,21,3.1,48.83,28
2024-01-07,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,7,6.5,45.5,12
2024-01-07,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,11,2.95,32.45,13
2024-01-07,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,33,0.75,24.75,79
2024-01-07,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,31,1.65,51.15,67
2024-01-07,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,32,1.05,33.6,41
2024-01-07,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,26,2.2,57.2,32
2024-01-07,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,35,1.35,47.25,64
2024-01-07,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,24,2.1,45.36,41
2024-01-07,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,22,2.05,45.1,23
2024-01-07,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,26,2.3,59.8,34
2024-01-07,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,22,6.8,149.6,56
2024-01-07,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,20,3.1,46.5,30
2024-01-07,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,7,6.5,45.5,12
2024-01-07,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,10,2.95,29.5,9
2024-01-07,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,40,0.75,30.0,46
2024-01-07,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,25,1.65,41.25,21
2024-01-07,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,43,1.05,45.15,58
2024-01-07,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,27,2.2,59.4,75
2024-01-07,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,38,1.35,51.3,47
2024-01-07,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,24,2.1,45.36,35
2024-01-07,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,24,2.05,49.2,48
2024-01-07,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,22,2.3,50.6,55
2024-01-07,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,28,6.8,190.4,40
2024-01-07,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,19,3.1,44.17,35
2024-01-07,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,7,6.5,45.5,9
2024-01-07,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,10,2.95,29.5,11
2024-01-08,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,75,0.75,56.25,125
2024-01-08,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,46,1.65,75.9,94
2024-01-08,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,77,1.05,72.77,76
2024-01-08,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,37,2.2,81.4,100
2024-01-08,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,52,1.35,70.2,104
2024-01-08,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,28,2.1,58.8,27
2024-01-08,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,34,2.05,69.7,59
2024-01-08,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,35,2.3,80.5,36
2024-01-08,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,27,6.8,183.6,59
2024-01-08,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,22,3.1,54.56,34
2024-01-08,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,8,6.5,52.0,10
2024-01-08,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,15,2.95,44.25,24
2024-01-08,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,43,0.75,32.25,119
2024-01-08,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,41,1.65,67.65,112
2024-01-08,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,46,1.05,43.47,48
2024-01-08,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,32,2.2,70.4,28
2024-01-08,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,45,1.35,60.75,84
2024-01-08,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,29,2.1,60.9,34
2024-01-08,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,30,2.05,61.5,27
2024-01-08,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,35,2.3,80.5,35
2024-01-08,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,28,6.8,190.4,36
2024-01-08,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,26,3.1,64.48,33
2024-01-08,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,10,6.5,65.0,20
2024-01-08,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,12,2.95,35.4,11
2024-01-08,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,49,0.75,36.75,41
2024-01-08,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,32,1.65,52.8,53
2024-01-08,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,41,1.05,38.75,64
2024-01-08,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,29,2.2,63.8,65
2024-01-08,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,41,1.35,55.35,88
2024-01-08,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,23,2.1,48.3,52
2024-01-08,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,27,2.05,55.35,41
2024-01-08,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,46
2024-01-08,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,23,6.8,156.4,64
2024-01-08,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,24,3.1,59.52,19
2024-01-08,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,7,6.5,45.5,17
2024-01-08,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,9,2.95,26.55,11
2024-01-08,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,54,0.75,40.5,123
2024-01-08,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,35,1.65,57.75,72
2024-01-08,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,51,1.05,48.2,88
2024-01-08,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,28,2.2,61.6,38
2024-01-08,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,28,1.35,37.8,44
2024-01-08,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,19,2.1,39.9,25
2024-01-08,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,28,2.05,57.4,23
2024-01-08,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,25,2.3,57.5,67
2024-01-08,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,18,6.8,122.4,27
2024-01-08,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,20,3.1,49.6,20
2024-01-08,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,6,6.5,39.0,6
2024-01-08,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,9,2.95,26.55,25
2024-01-08,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,53,0.75,39.75,118
2024-01-08,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,33,1.65,54.45,70
2024-01-08,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,59,1.05,55.76,124
2024-01-08,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,30,2.2,66.0,26
2024-01-08,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,38,1.35,51.3,74
2024-01-08,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,19,2.1,39.9,40
2024-01-08,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,28,2.05,57.4,49
2024-01-08,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,34,2.3,78.2,81
2024-01-08,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,26,6.8,176.8,53
2024-01-08,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,26,3.1,64.48,56
2024-01-08,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,9,6.5,58.5,14
2024-01-08,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,10,2.95,29.5,17
2024-01-09,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,50,0.75,37.5,79
2024-01-09,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,45,1.65,74.25,54
2024-01-09,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,44,1.05,46.2,57
2024-01-09,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,38,2.2,83.6,40
2024-01-09,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,53,1.35,71.55,80
2024-01-09,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,32,2.1,67.2,50
2024-01-09,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,42,2.05,86.1,87
2024-01-09,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,32,2.3,73.6,49
2024-01-09,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,23,6.8,156.4,29
2024-01-09,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,20,3.1,62.0,50
2024-01-09,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,10,6.5,65.0,20
2024-01-09,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,13,2.95,38.35,35
2024-01-09,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,56,0.75,42.0,72
2024-01-09,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,42,1.65,69.3,54
2024-01-09,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,39,1.05,40.95,90
2024-01-09,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,26,2.2,57.2,66
2024-01-09,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,39,1.35,52.65,86
2024-01-09,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,27,2.1,56.7,45
2024-01-09,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,33,2.05,67.65,66
2024-01-09,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,25,2.3,57.5,39
2024-01-09,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,21,6.8,142.8,26
2024-01-09,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,24,3.1,74.4,45
2024-01-09,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,9,6.5,58.5,12
