fecha,tienda_id,ciudad,temperatura_media,lluvia_mm
2025-06-03,T04,Granada,24.9,0
2025-06-03,T05,Cordoba,34.7,0
2025-06-04,T01,Malaga,25.9,0
2025-06-04,T02,Sevilla,33.0,0
2025-06-04,T03,Almeria,28.2,0
2025-06-04,T04,Granada,27.8,0
2025-06-04,T05,Cordoba,30.8,0
2025-06-05,T01,Malaga,26.9,0
2025-06-05,T02,Sevilla,34.3,0
2025-06-05,T03,Almeria,32.4,0
2025-06-05,T04,Granada,28.6,0
2025-06-05,T05,Cordoba,32.3,0
2025-06-06,T01,Malaga,27.5,0
2025-06-06,T02,Sevilla,34.2,0
2025-06-06,T03,Almeria,26.5,0
2025-06-06,T04,Granada,24.1,10.6
2025-06-06,T05,Cordoba,36.4,0
2025-06-07,T01,Malaga,22.9,0
2025-06-07,T02,Sevilla,30.9,16.1
2025-06-07,T03,Almeria,30.0,0
2025-06-07,T04,Granada,29.3,0
2025-06-07,T05,Cordoba,31.6,0
2025-06-08,T01,Malaga,26.5,0
2025-06-08,T02,Sevilla,34.9,0
2025-06-08,T03,Almeria,29.3,0
2025-06-08,T04,Granada,27.4,0
2025-06-08,T05,Cordoba,30.1,0
2025-06-09,T01,Malaga,26.6,0
2025-06-09,T02,Sevilla,31.7,0
2025-06-09,T03,Almeria,27.8,6.9
2025-06-09,T04,Granada,26.1,0
2025-06-09,T05,Cordoba,31.5,4.8
2025-06-10,T01,Malaga,24.0,0
2025-06-10,T02,Sevilla,34.3,0
2025-06-10,T03,Almeria,25.3,0
2025-06-10,T04,Granada,30.0,0
2025-06-10,T05,Cordoba,29.7,0
2025-06-11,T01,Malaga,29.3,0
2025-06-11,T02,Sevilla,33.2,0
2025-06-11,T03,Almeria,28.9,0
2025-06-11,T04,Granada,26.9,0
2025-06-11,T05,Cordoba,34.5,0
2025-06-12,T01,Malaga,26.8,0
2025-06-12,T02,Sevilla,33.8,0
2025-06-12,T03,Almeria,27.5,0
2025-06-12,T04,Granada,18.5,0
2025-06-12,T05,Cordoba,31.4,7.7
2025-06-13,T01,Malaga,25.0,0
2025-06-13,T02,Sevilla,29.4,0
2025-06-13,T03,Almeria,30.1,0
2025-06-13,T04,Granada,28.2,0
2025-06-13,T05,Cordoba,29.8,0
2025-06-14,T01,Malaga,23.0,0
2025-06-14,T02,Sevilla,30.1,0
2025-06-14,T03,Almeria,27.0,0
2025-06-14,T04,Granada,25.8,0
2025-06-14,T05,Cordoba,33.6,0
2025-06-15,T01,Malaga,28.1,0
2025-06-15,T02,Sevilla,36.7,0
2025-06-15,T03,Almeria,26.9,0
2025-06-15,T04,Granada,30.0,0
2025-06-15,T05,Cordoba,30.2,0
2025-06-16,T01,Malaga,21.3,0
2025-06-16,T02,Sevilla,30.7,0
2025-06-16,T03,Almeria,29.8,0
2025-06-16,T04,Granada,28.7,0
2025-06-16,T05,Cordoba,27.7,0
2025-06-17,T01,Malaga,28.5,0
2025-06-17,T02,Sevilla,32.3,0
2025-06-17,T03,Almeria,28.2,11.9
2025-06-17,T04,Granada,27.2,0
2025-06-17,T05,Cordoba,33.2,0
2025-06-18,T01,Malaga,26.8,0
2025-06-18,T02,Sevilla,34.7,0
2025-06-18,T03,Almeria,29.6,0
2025-06-18,T04,Granada,29.0,0
2025-06-18,T05,Cordoba,33.1,0
2025-06-19,T01,Malaga,27.8,0
2025-06-19,T02,Sevilla,31.3,0
2025-06-19,T03,Almeria,31.6,0
2025-06-19,T04,Granada,28.2,0
2025-06-19,T05,Cordoba,35.4,0
2025-06-20,T01,Malaga,24.6,0
2025-06-20,T02,Sevilla,37.3,0
2025-06-20,T03,Almeria,24.0,9.2
2025-06-20,T04,Granada,24.1,0
2025-06-20,T05,Cordoba,29.7,0
2025-06-21,T01,Malaga,28.4,14.1
2025-06-21,T02,Sevilla,31.5,0
2025-06-21,T03,Almeria,31.6,0
2025-06-21,T04,Granada,24.1,0
2025-06-21,T05,Cordoba,33.4,0
2025-06-22,T01,Malaga,25.7,0
2025-06-22,T02,Sevilla,35.4,0
2025-06-22,T03,Almeria,27.6,0
2025-06-22,T04,Granada,26.8,0
2025-06-22,T05,Cordoba,31.6,0
2025-06-23,T01,Malaga,25.7,0
2025-06-23,T02,Sevilla,34.4,0
2025-06-23,T03,Almeria,29.3,0
2025-06-23,T04,Granada,25.4,0
2025-06-23,T05,Cordoba,31.0,0
2025-06-24,T01,Malaga,24.0,0
2025-06-24,T02,Sevilla,29.5,0
2025-06-24,T03,Almeria,28.1,0
2025-06-24,T04,Granada,25.6,0
2025-06-24,T05,Cordoba,35.2,0
2025-06-25,T01,Malaga,26.6,0
2025-06-25,T02,Sevilla,28.8,11.0
2025-06-25,T03,Almeria,27.0,0
2025-06-25,T04,Granada,27.5,0
2025-06-25,T05,Cordoba,31.4,0
2025-06-26,T01,Malaga,26.4,0
2025-06-26,T02,Sevilla,33.8,0
2025-06-26,T03,Almeria,27.1,0
2025-06-26,T04,Granada,27.9,0
2025-06-26,T05,Cordoba,32.8,0
2025-06-27,T01,Malaga,25.4,0
2025-06-27,T02,Sevilla,27.9,0
2025-06-27,T03,Almeria,32.2,0
2025-06-27,T04,Granada,24.8,0
2025-06-27,T05,Cordoba,33.8,0
2025-06-28,T01,Malaga,26.1,0
2025-06-28,T02,Sevilla,34.9,0
2025-06-28,T03,Almeria,30.1,0
2025-06-28,T04,Granada,26.3,0
2025-06-28,T05,Cordoba,32.6,0
2025-06-29,T01,Malaga,29.2,0
2025-06-29,T02,Sevilla,33.6,12.9
2025-06-29,T03,Almeria,29.3,4.2
2025-06-29,T04,Granada,27.0,0
2025-06-29,T05,Cordoba,33.5,0
2025-06-30,T01,Malaga,28.8,0
2025-06-30,T02,Sevilla,30.4,0
2025-06-30,T03,Almeria,30.1,0
2025-06-30,T04,Granada,30.1,0
2025-06-30,T05,Cordoba,28.9,0
2025-07-01,T01,Malaga,24.4,0
2025-07-01,T02,Sevilla,31.7,0
2025-07-01,T03,Almeria,29.1,0
2025-07-01,T04,Granada,27.3,0
2025-07-01,T05,Cordoba,31.0,0
2025-07-02,T01,Malaga,25.3,0
2025-07-02,T02,Sevilla,32.2,0
2025-07-02,T03,Almeria,30.4,0
2025-07-02,T04,Granada,22.3,0
2025-07-02,T05,Cordoba,34.0,0
2025-07-03,T01,Malaga,23.0,0
2025-07-03,T02,Sevilla,33.3,0
2025-07-03,T03,Almeria,27.6,0
2025-07-03,T04,Granada,25.5,0
2025-07-03,T05,Cordoba,31.8,0
2025-07-04,T01,Malaga,23.3,0
2025-07-04,T02,Sevilla,29.9,0
2025-07-04,T03,Almeria,27.5,0
2025-07-04,T04,Granada,24.9,0
2025-07-04,T05,Cordoba,31.8,0
2025-07-05,T01,Malaga,21.1,0
2025-07-05,T02,Sevilla,30.0,2.7
2025-07-05,T03,Almeria,30.4,0
2025-07-05,T04,Granada,28.0,0
2025-07-05,T05,Cordoba,34.2,0
2025-07-06,T01,Malaga,24.7,0
2025-07-06,T02,Sevilla,29.7,0
2025-07-06,T03,Almeria,24.9,0
2025-07-06,T04,Granada,25.0,0
2025-07-06,T05,Cordoba,32.3,0
2025-07-07,T01,Malaga,23.4,0
2025-07-07,T02,Sevilla,31.9,0
2025-07-07,T03,Almeria,25.6,0
2025-07-07,T04,Granada,26.0,3.6
2025-07-07,T05,Cordoba,28.7,0
2025-07-08,T01,Malaga,28.6,0
2025-07-08,T02,Sevilla,34.6,0
2025-07-08,T03,Almeria,25.2,0
2025-07-08,T04,Granada,25.0,0
2025-07-08,T05,Cordoba,33.7,0
2025-07-09,T01,Malaga,25.3,0
2025-07-09,T02,Sevilla,32.4,0
2025-07-09,T03,Almeria,24.3,0
2025-07-09,T04,Granada,26.9,0
2025-07-09,T05,Cordoba,32.1,0
2025-07-10,T01,Malaga,24.1,0
2025-07-10,T02,Sevilla,32.6,0
2025-07-10,T03,Almeria,26.5,0
2025-07-10,T04,Granada,20.8,0
2025-07-10,T05,Cordoba,32.2,0
2025-07-11,T01,Malaga,27.3,0
2025-07-11,T02,Sevilla,29.3,1.6
2025-07-11,T03,Almeria,25.8,0
2025-07-11,T04,Granada,24.4,0
2025-07-11,T05,Cordoba,27.9,0
2025-07-12,T01,Malaga,24.0,0
2025-07-12,T02,Sevilla,36.6,0
2025-07-12,T03,Almeria,25.4,0
2025-07-12,T04,Granada,26.3,0
2025-07-12,T05,Cordoba,30.0,0
2025-07-13,T01,Malaga,22.2,0
2025-07-13,T02,Sevilla,33.1,11.5
2025-07-13,T03,Almeria,27.1,0
2025-07-13,T04,Granada,25.1,0
2025-07-13,T05,Cordoba,30.4,0
2025-07-14,T01,Malaga,20.4,8.1
2025-07-14,T02,Sevilla,34.6,0
2025-07-14,T03,Almeria,29.5,0
2025-07-14,T04,Granada,25.7,0
2025-07-14,T05,Cordoba,30.8,0
2025-07-15,T01,Malaga,27.7,0
2025-07-15,T02,Sevilla,30.4,0
2025-07-15,T03,Almeria,28.4,0
2025-07-15,T04,Granada,25.1,0
2025-07-15,T05,Cordoba,34.6,0
2025-07-16,T01,Malaga,29.9,0
2025-07-16,T02,Sevilla,31.7,1.5
2025-07-16,T03,Almeria,28.7,0
2025-07-16,T04,Granada,26.0,0
2025-07-16,T05,Cordoba,30.6,0
2025-07-17,T01,Malaga,22.9,0
2025-07-17,T02,Sevilla,32.7,0
2025-07-17,T03,Almeria,27.8,0
2025-07-17,T04,Granada,26.9,0
2025-07-17,T05,Cordoba,29.2,0
2025-07-18,T01,Malaga,27.7,0
2025-07-18,T02,Sevilla,29.6,0
2025-07-18,T03,Almeria,29.8,0
2025-07-18,T04,Granada,26.0,0
2025-07-18,T05,Cordoba,30.0,0
2025-07-19,T01,Malaga,26.8,0
2025-07-19,T02,Sevilla,29.9,0
2025-07-19,T03,Almeria,27.9,0
2025-07-19,T04,Granada,26.5,0
2025-07-19,T05,Cordoba,29.6,0
2025-07-20,T01,Malaga,24.0,0
2025-07-20,T02,Sevilla,33.1,0
2025-07-20,T03,Almeria,27.0,0
2025-07-20,T04,Granada,24.0,5.4
2025-07-20,T05,Cordoba,33.1,0
2025-07-21,T01,Malaga,23.6,0
2025-07-21,T02,Sevilla,32.8,0
2025-07-21,T03,Almeria,25.7,0
2025-07-21,T04,Granada,24.2,0
2025-07-21,T05,Cordoba,30.8,0
2025-07-22,T01,Malaga,24.0,0
2025-07-22,T02,Sevilla,31.3,0
2025-07-22,T03,Almeria,25.5,0
2025-07-22,T04,Granada,21.2,0
2025-07-22,T05,Cordoba,30.6,0
2025-07-23,T01,Malaga,25.8,0
2025-07-23,T02,Sevilla,31.5,0
2025-07-23,T03,Almeria,25.6,0
2025-07-23,T04,Granada,23.2,0
2025-07-23,T05,Cordoba,27.5,0
2025-07-24,T01,Malaga,24.3,0
2025-07-24,T02,Sevilla,32.5,0
2025-07-24,T03,Almeria,27.4,0
2025-07-24,T04,Granada,24.6,0
2025-07-24,T05,Cordoba,29.6,0
2025-07-25,T01,Malaga,25.2,0
2025-07-25,T02,Sevilla,29.9,0
2025-07-25,T03,Almeria,25.8,0
2025-07-25,T04,Granada,26.2,0
2025-07-25,T05,Cordoba,34.0,0
2025-07-26,T01,Malaga,23.7,0
2025-07-26,T02,Sevilla,35.3,0
2025-07-26,T03,Almeria,29.2,0
2025-07-26,T04,Granada,25.1,0
2025-07-26,T05,Cordoba,30.6,4.7
2025-07-27,T01,Malaga,27.5,0
2025-07-27,T02,Sevilla,31.8,0
2025-07-27,T03,Almeria,26.2,0
2025-07-27,T04,Granada,27.5,0
2025-07-27,T05,Cordoba,35.0,0
2025-07-28,T01,Malaga,23.0,0
2025-07-28,T02,Sevilla,30.5,0
2025-07-28,T03,Almeria,25.5,0
2025-07-28,T04,Granada,24.9,0
2025-07-28,T05,Cordoba,26.8,0
2025-07-29,T01,Malaga,27.2,0
2025-07-29,T02,Sevilla,31.4,0
2025-07-29,T03,Almeria,26.1,0
2025-07-29,T04,Granada,26.1,0
2025-07-29,T05,Cordoba,31.9,0
2025-07-30,T01,Malaga,27.6,0
2025-07-30,T02,Sevilla,30.1,0
2025-07-30,T03,Almeria,27.3,0
2025-07-30,T04,Granada,24.3,0
2025-07-30,T05,Cordoba,29.9,11.2
2025-07-31,T01,Malaga,29.7,0
2025-07-31,T02,Sevilla,31.9,0
2025-07-31,T03,Almeria,27.0,0
2025-07-31,T04,Granada,28.8,0
2025-07-31,T05,Cordoba,27.9,0
2025-08-01,T01,Malaga,19.3,0
2025-08-01,T02,Sevilla,24.7,0
2025-08-01,T03,Almeria,23.3,0
2025-08-01,T04,Granada,18.4,0
2025-08-01,T05,Cordoba,23.7,0
2025-08-02,T01,Malaga,20.4,0
2025-08-02,T02,Sevilla,26.9,0
2025-08-02,T03,Almeria,21.0,0
2025-08-02,T04,Granada,19.9,0
2025-08-02,T05,Cordoba,25.4,0
2025-08-03,T01,Malaga,19.3,0
2025-08-03,T02,Sevilla,27.1,0
2025-08-03,T03,Almeria,25.3,0
2025-08-03,T04,Granada,23.1,0
2025-08-03,T05,Cordoba,20.6,0
2025-08-04,T01,Malaga,23.2,0
2025-08-04,T02,Sevilla,26.0,0
2025-08-04,T03,Almeria,24.4,0
2025-08-04,T04,Granada,24.8,0
2025-08-04,T05,Cordoba,31.5,0
2025-08-05,T01,Malaga,24.6,0
2025-08-05,T02,Sevilla,27.0,0
2025-08-05,T03,Almeria,20.8,0
2025-08-05,T04,Granada,19.6,17.1
2025-08-05,T05,Cordoba,25.3,0
2025-08-06,T01,Malaga,22.3,0
2025-08-06,T02,Sevilla,29.9,0
2025-08-06,T03,Almeria,22.8,0
2025-08-06,T04,Granada,22.8,0
2025-08-06,T05,Cordoba,26.1,0
2025-08-07,T01,Malaga,22.9,0
2025-08-07,T02,Sevilla,24.6,0
2025-08-07,T03,Almeria,27.0,0
2025-08-07,T04,Granada,21.5,0
2025-08-07,T05,Cordoba,27.0,0
2025-08-08,T01,Malaga,23.6,0
2025-08-08,T02,Sevilla,28.0,0
2025-08-08,T03,Almeria,24.3,0
2025-08-08,T04,Granada,23.9,0
2025-08-08,T05,Cordoba,28.8,0
2025-08-09,T01,Malaga,21.3,0
2025-08-09,T02,Sevilla,24.7,0
2025-08-09,T03,Almeria,23.3,0
2025-08-09,T04,Granada,21.8,0
2025-08-09,T05,Cordoba,29.7,0
2025-08-10,T01,Malaga,19.1,0
2025-08-10,T02,Sevilla,28.0,0
2025-08-10,T03,Almeria,25.3,0
2025-08-10,T04,Granada,21.1,0
2025-08-10,T05,Cordoba,27.6,7.0
2025-08-11,T01,Malaga,20.0,0
2025-08-11,T02,Sevilla,30.5,0
2025-08-11,T03,Almeria,22.7,0
2025-08-11,T04,Granada,24.1,0
2025-08-11,T05,Cordoba,23.0,0
2025-08-12,T01,Malaga,20.6,0
2025-08-12,T02,Sevilla,26.6,0
2025-08-12,T03,Almeria,29.0,0
2025-08-12,T04,Granada,19.6,4.1
2025-08-12,T05,Cordoba,25.7,0
2025-08-13,T01,Malaga,20.7,0
2025-08-13,T02,Sevilla,24.7,0
2025-08-13,T03,Almeria,24.1,0
2025-08-13,T04,Granada,19.4,16.2
2025-08-13,T05,Cordoba,23.1,0
2025-08-14,T01,Malaga,19.6,0
2025-08-14,T02,Sevilla,28.7,0
2025-08-14,T03,Almeria,21.3,7.7
2025-08-14,T04,Granada,22.0,0
2025-08-14,T05,Cordoba,26.5,0
2025-08-15,T01,Malaga,21.8,0
2025-08-15,T02,Sevilla,29.0,0
2025-08-15,T03,Almeria,23.4,0
2025-08-15,T04,Granada,22.7,0
2025-08-15,T05,Cordoba,24.9,8.3
2025-08-16,T01,Malaga,23.4,0
2025-08-16,T02,Sevilla,23.7,0
2025-08-16,T03,Almeria,25.5,0
2025-08-16,T04,Granada,23.5,0
2025-08-16,T05,Cordoba,24.1,0
2025-08-17,T01,Malaga,18.3,0
2025-08-17,T02,Sevilla,26.3,0
2025-08-17,T03,Almeria,23.8,0
2025-08-17,T04,Granada,25.1,0
2025-08-17,T05,Cordoba,26.7,0
2025-08-18,T01,Malaga,23.2,0
2025-08-18,T02,Sevilla,25.5,0
2025-08-18,T03,Almeria,23.1,0
2025-08-18,T04,Granada,20.2,0
2025-08-18,T05,Cordoba,21.4,0
2025-08-19,T01,Malaga,24.1,0
2025-08-19,T02,Sevilla,25.0,0
2025-08-19,T03,Almeria,19.9,0
2025-08-19,T04,Granada,20.7,0
2025-08-19,T05,Cordoba,25.5,1.7
2025-08-20,T01,Malaga,23.6,0
2025-08-20,T02,Sevilla,25.0,0
2025-08-20,T03,Almeria,25.6,10.5
2025-08-20,T04,Granada,19.4,0
2025-08-20,T05,Cordoba,26.7,0
2025-08-21,T01,Malaga,24.5,0
2025-08-21,T02,Sevilla,22.9,12.3
2025-08-21,T03,Almeria,22.4,0
2025-08-21,T04,Granada,21.4,13.2
2025-08-21,T05,Cordoba,22.6,0
2025-08-22,T01,Malaga,22.1,0
2025-08-22,T02,Sevilla,28.1,0
2025-08-22,T03,Almeria,23.5,0
2025-08-22,T04,Granada,19.0,0
2025-08-22,T05,Cordoba,30.6,0
2025-08-23,T01,Malaga,25.5,0
2025-08-23,T02,Sevilla,27.1,0
2025-08-23,T03,Almeria,25.6,0
2025-08-23,T04,Granada,20.1,0
2025-08-23,T05,Cordoba,25.9,15.2
2025-08-24,T01,Malaga,20.6,0
2025-08-24,T02,Sevilla,27.0,0
2025-08-24,T03,Almeria,24.4,6.5
2025-08-24,T04,Granada,20.0,0
2025-08-24,T05,Cordoba,25.3,10.5
2025-08-25,T01,Malaga,19.0,16.8
2025-08-25,T02,Sevilla,27.5,0
2025-08-25,T03,Almeria,21.5,0
2025-08-25,T04,Granada,24.4,0
2025-08-25,T05,Cordoba,24.1,0
2025-08-26,T01,Malaga,23.7,0
2025-08-26,T02,Sevilla,26.2,0
2025-08-26,T03,Almeria,24.2,0
2025-08-26,T04,Granada,24.9,0
2025-08-26,T05,Cordoba,25.8,0
2025-08-27,T01,Malaga,21.2,0
2025-08-27,T02,Sevilla,25.4,0
2025-08-27,T03,Almeria,23.4,0
2025-08-27,T04,Granada,18.5,0
2025-08-27,T05,Cordoba,26.1,0
2025-08-28,T01,Malaga,20.4,0
2025-08-28,T02,Sevilla,28.5,0
2025-08-28,T03,Almeria,25.2,0
2025-08-28,T04,Granada,22.2,0
2025-08-28,T05,Cordoba,23.4,0
2025-08-29,T01,Malaga,22.3,0
2025-08-29,T02,Sevilla,28.3,0
2025-08-29,T03,Almeria,25.3,0
2025-08-29,T04,Granada,22.2,0
2025-08-29,T05,Cordoba,30.3,0
2025-08-30,T01,Malaga,24.7,6.0
2025-08-30,T02,Sevilla,26.4,0
2025-08-30,T03,Almeria,21.1,0
2025-08-30,T04,Granada,19.9,0
2025-08-30,T05,Cordoba,23.5,0
2025-08-31,T01,Malaga,19.3,0
2025-08-31,T02,Sevilla,28.2,0
2025-08-31,T03,Almeria,22.7,0
2025-08-31,T04,Granada,19.4,0
2025-08-31,T05,Cordoba,24.6,0
2025-09-01,T01,Malaga,18.8,0
2025-09-01,T02,Sevilla,16.3,0
2025-09-01,T03,Almeria,16.9,0
2025-09-01,T04,Granada,14.0,0
2025-09-01,T05,Cordoba,15.6,0
2025-09-02,T01,Malaga,19.2,0
2025-09-02,T02,Sevilla,15.4,0
2025-09-02,T03,Almeria,19.3,0
2025-09-02,T04,Granada,15.1,0
2025-09-02,T05,Cordoba,19.5,0
2025-09-03,T01,Malaga,22.1,0
2025-09-03,T02,Sevilla,16.9,0
2025-09-03,T03,Almeria,19.2,0
2025-09-03,T04,Granada,11.8,0
2025-09-03,T05,Cordoba,17.5,0
2025-09-04,T01,Malaga,13.6,0
2025-09-04,T02,Sevilla,23.5,0
2025-09-04,T03,Almeria,18.7,0
2025-09-04,T04,Granada,16.7,0
2025-09-04,T05,Cordoba,21.1,0
2025-09-05,T01,Malaga,19.9,0
2025-09-05,T02,Sevilla,20.8,0
2025-09-05,T03,Almeria,17.9,0
2025-09-05,T04,Granada,14.8,0
2025-09-05,T05,Cordoba,14.6,0
2025-09-06,T01,Malaga,18.4,0
2025-09-06,T02,Sevilla,20.0,0
2025-09-06,T03,Almeria,21.4,0
2025-09-06,T04,Granada,14.9,10.1
2025-09-06,T05,Cordoba,19.3,0
2025-09-07,T01,Malaga,15.2,0
2025-09-07,T02,Sevilla,16.2,0
2025-09-07,T03,Almeria,16.9,0
2025-09-07,T04,Granada,15.3,0
2025-09-07,T05,Cordoba,22.3,0
2025-09-08,T01,Malaga,20.7,0
2025-09-08,T02,Sevilla,19.0,1.6
2025-09-08,T03,Almeria,19.6,0
2025-09-08,T04,Granada,13.1,15.6
2025-09-08,T05,Cordoba,21.0,0
2025-09-09,T01,Malaga,16.8,1.9
2025-09-09,T02,Sevilla,16.5,0
2025-09-09,T03,Almeria,16.6,0
2025-09-09,T04,Granada,17.7,0
2025-09-09,T05,Cordoba,16.8,0
2025-09-10,T01,Malaga,18.8,0
2025-09-10,T02,Sevilla,20.5,0
2025-09-10,T03,Almeria,20.8,0
2025-09-10,T04,Granada,17.2,12.0
2025-09-10,T05,Cordoba,20.1,0
2025-09-11,T01,Malaga,14.9,0
2025-09-11,T02,Sevilla,18.0,0
2025-09-11,T03,Almeria,20.3,0
2025-09-11,T04,Granada,16.4,0
2025-09-11,T05,Cordoba,17.9,0
2025-09-12,T01,Malaga,16.4,0
2025-09-12,T02,Sevilla,19.5,0
2025-09-12,T03,Almeria,21.8,0
2025-09-12,T04,Granada,13.2,0
2025-09-12,T05,Cordoba,20.6,17.4
2025-09-13,T01,Malaga,17.1,0
2025-09-13,T02,Sevilla,17.4,0
2025-09-13,T03,Almeria,22.8,0
2025-09-13,T04,Granada,15.5,0
2025-09-13,T05,Cordoba,17.0,0
2025-09-14,T01,Malaga,16.6,2.9
2025-09-14,T02,Sevilla,22.0,0
2025-09-14,T03,Almeria,17.9,0
2025-09-14,T04,Granada,14.6,0
2025-09-14,T05,Cordoba,20.2,0
2025-09-15,T01,Malaga,18.6,0
2025-09-15,T02,Sevilla,21.5,0
2025-09-15,T03,Almeria,17.4,0
2025-09-15,T04,Granada,14.8,3.6
2025-09-15,T05,Cordoba,21.2,0
2025-09-16,T01,Malaga,18.8,0
2025-09-16,T02,Sevilla,20.5,0
2025-09-16,T03,Almeria,12.9,0
2025-09-16,T04,Granada,12.2,2.0
2025-09-16,T05,Cordoba,23.4,0
2025-09-17,T01,Malaga,15.0,0
2025-09-17,T02,Sevilla,17.5,0
2025-09-17,T03,Almeria,23.9,0
2025-09-17,T04,Granada,14.5,0
2025-09-17,T05,Cordoba,19.5,0
2025-09-18,T01,Malaga,16.7,0
2025-09-18,T02,Sevilla,20.8,0
2025-09-18,T03,Almeria,20.4,0
2025-09-18,T04,Granada,15.8,0
2025-09-18,T05,Cordoba,20.8,0
2025-09-19,T01,Malaga,17.6,0
2025-09-19,T02,Sevilla,27.2,0
2025-09-19,T03,Almeria,23.1,0
2025-09-19,T04,Granada,13.2,0
2025-09-19,T05,Cordoba,15.3,0
2025-09-20,T01,Malaga,16.2,0
2025-09-20,T02,Sevilla,21.4,0
2025-09-20,T03,Almeria,23.1,0
2025-09-20,T04,Granada,13.7,0
2025-09-20,T05,Cordoba,20.7,0
2025-09-21,T01,Malaga,16.5,0
2025-09-21,T02,Sevilla,19.3,0
2025-09-21,T03,Almeria,21.4,0
2025-09-21,T04,Granada,17.3,0
2025-09-21,T05,Cordoba,19.2,0
2025-09-22,T01,Malaga,23.9,0
2025-09-22,T02,Sevilla,19.8,0
2025-09-22,T03,Almeria,22.3,0
2025-09-22,T04,Granada,16.2,0
2025-09-22,T05,Cordoba,20.2,0
2025-09-23,T01,Malaga,19.6,0
2025-09-23,T02,Sevilla,20.9,0
2025-09-23,T03,Almeria,20.5,0
2025-09-23,T04,Granada,16.0,3.5
2025-09-23,T05,Cordoba,16.0,0
2025-09-24,T01,Malaga,18.4,3.9
2025-09-24,T02,Sevilla,17.3,0
2025-09-24,T03,Almeria,17.3,0
2025-09-24,T04,Granada,15.8,0
2025-09-24,T05,Cordoba,17.6,0
2025-09-25,T01,Malaga,18.0,0
2025-09-25,T02,Sevilla,22.2,0
2025-09-25,T03,Almeria,19.3,0
2025-09-25,T04,Granada,15.5,0
2025-09-25,T05,Cordoba,19.4,0
2025-09-26,T01,Malaga,18.0,0
2025-09-26,T02,Sevilla,19.1,13.2
2025-09-26,T03,Almeria,21.9,0
2025-09-26,T04,Granada,16.0,0
2025-09-26,T05,Cordoba,21.2,0
2025-09-27,T01,Malaga,20.7,2.5
2025-09-27,T02,Sevilla,24.5,0
2025-09-27,T03,Almeria,26.3,0
2025-09-27,T04,Granada,10.6,14.8
2025-09-27,T05,Cordoba,15.6,1.7
2025-09-28,T01,Malaga,16.5,0
2025-09-28,T02,Sevilla,24.9,0
2025-09-28,T03,Almeria,22.3,0
2025-09-28,T04,Granada,17.4,13.9
2025-09-28,T05,Cordoba,21.8,0
2025-09-29,T01,Malaga,15.5,0
2025-09-29,T02,Sevilla,18.7,0
2025-09-29,T03,Almeria,13.1,0
2025-09-29,T04,Granada,13.7,0
2025-09-29,T05,Cordoba,24.9,0
2025-09-30,T01,Malaga,17.4,0
2025-09-30,T02,Sevilla,19.4,0
2025-09-30,T03,Almeria,20.8,0
2025-09-30,T04,Granada,16.7,0
2025-09-30,T05,Cordoba,18.9,0
2025-10-01,T01,Malaga,11.5,5.2
2025-10-01,T02,Sevilla,15.2,0
2025-10-01,T03,Almeria,16.0,0
2025-10-01,T04,Granada,4.9,4.8
2025-10-01,T05,Cordoba,13.3,0
2025-10-02,T01,Malaga,12.6,0
2025-10-02,T02,Sevilla,11.9,0
2025-10-02,T03,Almeria,14.8,0
2025-10-02,T04,Granada,8.5,16.4
2025-10-02,T05,Cordoba,13.2,13.4
2025-10-03,T01,Malaga,15.6,0
2025-10-03,T02,Sevilla,7.8,4.3
2025-10-03,T03,Almeria,15.8,0
2025-10-03,T04,Granada,10.3,0
2025-10-03,T05,Cordoba,16.0,0
2025-10-04,T01,Malaga,16.1,0
2025-10-04,T02,Sevilla,15.5,0
2025-10-04,T03,Almeria,13.0,0
2025-10-04,T04,Granada,10.9,0
2025-10-04,T05,Cordoba,12.2,0
2025-10-05,T01,Malaga,13.3,0
2025-10-05,T02,Sevilla,16.6,0
2025-10-05,T03,Almeria,13.1,2.4
2025-10-05,T04,Granada,10.7,0
2025-10-05,T05,Cordoba,14.0,9.4
2025-10-06,T01,Malaga,15.5,17.0
2025-10-06,T02,Sevilla,13.6,0
2025-10-06,T03,Almeria,14.3,0
2025-10-06,T04,Granada,12.8,0
2025-10-06,T05,Cordoba,11.0,10.4
2025-10-07,T01,Malaga,13.6,0
2025-10-07,T02,Sevilla,15.3,8.5
2025-10-07,T03,Almeria,14.8,0
2025-10-07,T04,Granada,13.3,3.2
2025-10-07,T05,Cordoba,12.9,0
2025-10-08,T01,Malaga,13.3,0
2025-10-08,T02,Sevilla,9.8,0
2025-10-08,T03,Almeria,14.9,0
2025-10-08,T04,Granada,7.5,0
2025-10-08,T05,Cordoba,12.6,3.5
2025-10-09,T01,Malaga,14.1,0
2025-10-09,T02,Sevilla,10.2,9.8
2025-10-09,T03,Almeria,16.3,0
2025-10-09,T04,Granada,9.7,0
2025-10-09,T05,Cordoba,11.6,0
2025-10-10,T01,Malaga,14.8,0
2025-10-10,T02,Sevilla,12.6,0
2025-10-10,T03,Almeria,15.8,0
2025-10-10,T04,Granada,9.9,0
2025-10-10,T05,Cordoba,12.4,0
2025-10-11,T01,Malaga,16.1,0
2025-10-11,T02,Sevilla,15.4,6.4
2025-10-11,T03,Almeria,17.5,0
2025-10-11,T04,Granada,10.2,0
2025-10-11,T05,Cordoba,10.7,0
